"sample_nr","tb_mean","variable","value"
51,11.5,"(+)-10-Deoxymethynolide",0.384955113860957
52,11.2,"(+)-10-Deoxymethynolide",0.0134402976487156
53,10.8,"(+)-10-Deoxymethynolide",-0.1175507267386
54,10.4,"(+)-10-Deoxymethynolide",-0.13758278184876
55,10.2,"(+)-10-Deoxymethynolide",0.265384503423759
56,10,"(+)-10-Deoxymethynolide",0.498779763444763
57,9.7,"(+)-10-Deoxymethynolide",0.0355299611801906
58,9.3,"(+)-10-Deoxymethynolide",-0.44395056921625
59,9.1,"(+)-10-Deoxymethynolide",0.0392161338846218
60,8.9,"(+)-10-Deoxymethynolide",-0.0157508486663111
61,8.6,"(+)-10-Deoxymethynolide",0.082483070542113
62,8.5,"(+)-10-Deoxymethynolide",0.00146924675274114
63,8.3,"(+)-10-Deoxymethynolide",0.191414275249205
64,8.1,"(+)-10-Deoxymethynolide",-2.05816858010088
65,7.9,"(+)-10-Deoxymethynolide",0.0683349039949123
66,7.7,"(+)-10-Deoxymethynolide",0.292859218913839
67,7.6,"(+)-10-Deoxymethynolide",0.312591350862056
68,7.5,"(+)-10-Deoxymethynolide",0.442577494085569
69,7.5,"(+)-10-Deoxymethynolide",0.199583937727109
70,7.5,"(+)-10-Deoxymethynolide",0.359604200749835
71,7.5,"(+)-10-Deoxymethynolide",-0.157121086229951
72,7.7,"(+)-10-Deoxymethynolide",0.228309514517184
73,7.9,"(+)-10-Deoxymethynolide",2.27733925575661
74,8,"(+)-10-Deoxymethynolide",0.209832856883397
75,8,"(+)-10-Deoxymethynolide",0.529850276036528
76,7.8,"(+)-10-Deoxymethynolide",-0.997818031224852
77,7.7,"(+)-10-Deoxymethynolide",-0.117885252853488
78,7.6,"(+)-10-Deoxymethynolide",-0.0305291031132198
79,7.6,"(+)-10-Deoxymethynolide",0.53952030499224
80,7.6,"(+)-10-Deoxymethynolide",0.402606782309758
81,7.6,"(+)-10-Deoxymethynolide",0.318012403965255
82,15,"(+)-10-Deoxymethynolide",-0.0805952045477035
83,34.3,"(+)-10-Deoxymethynolide",-0.4187176333845
84,34.4,"(+)-10-Deoxymethynolide",-0.570550152553987
85,34.4,"(+)-10-Deoxymethynolide",1.45712050192218
86,34.4,"(+)-10-Deoxymethynolide",-0.609475431485732
87,34.7,"(+)-10-Deoxymethynolide",-0.104222416066719
88,34.3,"(+)-10-Deoxymethynolide",0.117759843288508
89,34.5,"(+)-10-Deoxymethynolide",1.26528579915243
90,34.3,"(+)-10-Deoxymethynolide",-0.23037369001356
91,34.7,"(+)-10-Deoxymethynolide",0.0665873836107556
92,34.7,"(+)-10-Deoxymethynolide",0.0346380193742247
93,33.8,"(+)-10-Deoxymethynolide",-0.0623648895491361
94,33.4,"(+)-10-Deoxymethynolide",2.02487502619912
95,33.5,"(+)-10-Deoxymethynolide",1.44180774525375
96,33.3,"(+)-10-Deoxymethynolide",2.01839936409653
97,35,"(+)-10-Deoxymethynolide",0.150358235611227
98,35.7,"(+)-10-Deoxymethynolide",-0.390773582079038
99,34.7,"(+)-10-Deoxymethynolide",1.33531224280396
100,34.2,"(+)-10-Deoxymethynolide",-1.76394765542282
1,35.2,"Mhpg",0.0317128807283418
2,34.7,"Mhpg",0.0547822514294374
3,35,"Mhpg",0.855467906787717
4,30.9,"Mhpg",0.830290263568886
5,24.3,"Mhpg",0.701929920133067
6,18.1,"Mhpg",0.217834863005014
7,13,"Mhpg",-0.106730525114268
8,10.7,"Mhpg",-1.98376131813563
9,10,"Mhpg",0.00325100930752297
10,9.3,"Mhpg",-0.179399796091368
11,8.9,"Mhpg",0.7505001768116
12,8.8,"Mhpg",0.191490097963261
13,8.7,"Mhpg",-0.0975798265999665
14,8.7,"Mhpg",0.585222358158639
15,8.6,"Mhpg",0.298247286116027
16,8.6,"Mhpg",0.477974686642554
17,8.8,"Mhpg",0.435948437420863
18,9,"Mhpg",-0.35524081458745
19,9.2,"Mhpg",0.881301142223954
20,9.4,"Mhpg",0.491990932974224
21,9.7,"Mhpg",0.168739499728685
22,10,"Mhpg",0.549516377624171
23,10,"Mhpg",0.360129434245958
24,9.9,"Mhpg",0.0709970761715908
25,9.9,"Mhpg",0.424030898746567
26,10.1,"Mhpg",0.861761097085192
27,10.5,"Mhpg",0.416284395977927
28,11.6,"Mhpg",0.531173509699182
29,30.9,"Mhpg",0.57229978072289
30,34.4,"Mhpg",-0.106009666162178
31,34.9,"Mhpg",1.71399914892759
32,34.5,"Mhpg",0.644594849184491
33,34.2,"Mhpg",0.10734726333035
34,34.5,"Mhpg",0.275476695446565
35,33.9,"Mhpg",1.14148176254563
36,34.1,"Mhpg",-0.346664682275739
37,34.1,"Mhpg",0.828708616835985
38,34.4,"Mhpg",0.268601800940129
39,33.9,"Mhpg",1.77807497470147
40,33.7,"Mhpg",0.313668603075902
41,33.5,"Mhpg",0.0236980470206961
42,33.5,"Mhpg",0.0661904071095905
43,34.1,"Mhpg",0.39793481945352
44,33.9,"Mhpg",1.05954971179501
45,32.3,"Mhpg",0.46777128099668
46,28.6,"Mhpg",0.314850841205747
47,22.5,"Mhpg",0.603785863898252
48,15.6,"Mhpg",0.110194560721563
49,12.8,"Mhpg",0.394454831375364
50,12.3,"Mhpg",0.436302282226983
51,11.5,"Mhpg",-0.0506734485103377
52,11.2,"Mhpg",0.445008333906721
53,10.8,"Mhpg",0.754206707438606
54,10.4,"Mhpg",-0.500281475070969
55,10.2,"Mhpg",0.298716624237938
56,10,"Mhpg",0.326424738301386
57,9.7,"Mhpg",-0.324460984428417
58,9.3,"Mhpg",-0.447943948129727
59,9.1,"Mhpg",0.286221272954497
60,8.9,"Mhpg",-0.530918107504807
61,8.6,"Mhpg",-0.471717778940245
62,8.5,"Mhpg",0.642528805262362
63,8.3,"Mhpg",0.206390095952243
64,8.1,"Mhpg",-1.18474847875311
65,7.9,"Mhpg",-0.0755632887283907
66,7.7,"Mhpg",-0.0921375390164837
67,7.6,"Mhpg",0.660282501102086
68,7.5,"Mhpg",-0.0302135834398083
69,7.5,"Mhpg",0.374457220284898
70,7.5,"Mhpg",-0.0795291343007715
71,7.5,"Mhpg",0.435805359672494
72,7.7,"Mhpg",0.254945273829329
73,7.9,"Mhpg",0.149632947610746
74,8,"Mhpg",0.343359073414705
75,8,"Mhpg",0.619180115452893
76,7.8,"Mhpg",-1.00418929472302
77,7.7,"Mhpg",0.346191926203093
78,7.6,"Mhpg",0.457251605282377
79,7.6,"Mhpg",0.485854177170772
80,7.6,"Mhpg",0.051964594197117
81,7.6,"Mhpg",-0.348874254897904
82,15,"Mhpg",0.543489200592224
83,34.3,"Mhpg",0.751793385619501
84,34.4,"Mhpg",0.525900642614845
85,34.4,"Mhpg",0.847078159475804
86,34.4,"Mhpg",0.252462903263799
87,34.7,"Mhpg",0.506385140961734
88,34.3,"Mhpg",-1.25961425825285
89,34.5,"Mhpg",-0.528436808728806
90,34.3,"Mhpg",0.557036596127327
91,34.7,"Mhpg",1.53924140426981
92,34.7,"Mhpg",0.85395624720514
93,33.8,"Mhpg",0.244333292779896
94,33.4,"Mhpg",0.348784751317442
95,33.5,"Mhpg",0.453209611255809
96,33.3,"Mhpg",0.185737554405536
97,35,"Mhpg",0.750561358940692
98,35.7,"Mhpg",0.592101060292284
99,34.7,"Mhpg",0.144805575243611
100,34.2,"Mhpg",-0.83775648558609
1,35.2,"()-Prostaglandin",0.0761506644098154
2,34.7,"()-Prostaglandin",0.159332509331131
3,35,"()-Prostaglandin",0.929564125313682
4,30.9,"()-Prostaglandin",0.596213771529428
5,24.3,"()-Prostaglandin",0.156843557748829
6,18.1,"()-Prostaglandin",0.098627598110408
7,13,"()-Prostaglandin",0.164517446357127
8,10.7,"()-Prostaglandin",-2.18423979337449
9,10,"()-Prostaglandin",0.220979163941238
10,9.3,"()-Prostaglandin",0.25302805586359
11,8.9,"()-Prostaglandin",0.518470698303451
12,8.8,"()-Prostaglandin",0.384324687788563
13,8.7,"()-Prostaglandin",0.277514629983551
14,8.7,"()-Prostaglandin",0.717585025540352
15,8.6,"()-Prostaglandin",0.346710552015159
16,8.6,"()-Prostaglandin",-0.0608924276109556
17,8.8,"()-Prostaglandin",0.276847690069756
18,9,"()-Prostaglandin",0.0955619015745169
19,9.2,"()-Prostaglandin",-0.118994066339847
20,9.4,"()-Prostaglandin",-0.0665482256471483
21,9.7,"()-Prostaglandin",0.146322869938805
22,10,"()-Prostaglandin",0.447823663168482
23,10,"()-Prostaglandin",0.451699801001636
24,9.9,"()-Prostaglandin",0.234418336251713
25,9.9,"()-Prostaglandin",0.537140822200005
26,10.1,"()-Prostaglandin",0.0127558799252495
27,10.5,"()-Prostaglandin",0.559546459921089
28,11.6,"()-Prostaglandin",-0.0571566672361834
29,30.9,"()-Prostaglandin",0.10378712168599
30,34.4,"()-Prostaglandin",0.750867281567956
31,34.9,"()-Prostaglandin",0.160474995613072
32,34.5,"()-Prostaglandin",0.136591687208225
33,34.2,"()-Prostaglandin",0.550350156755532
34,34.5,"()-Prostaglandin",0.585995147230345
35,33.9,"()-Prostaglandin",0.58275585704576
36,34.1,"()-Prostaglandin",0.757814249457084
37,34.1,"()-Prostaglandin",0.417965744134022
38,34.4,"()-Prostaglandin",0.691827303094491
39,33.9,"()-Prostaglandin",0.445224803888055
40,33.7,"()-Prostaglandin",0.500259124126037
41,33.5,"()-Prostaglandin",0.117919833794424
42,33.5,"()-Prostaglandin",0.875982019326486
43,34.1,"()-Prostaglandin",1.00552470010115
44,33.9,"()-Prostaglandin",0.183447584679771
45,32.3,"()-Prostaglandin",1.15988866982062
46,28.6,"()-Prostaglandin",0.601382033905933
47,22.5,"()-Prostaglandin",0.266944869381475
48,15.6,"()-Prostaglandin",0.617108530952505
49,12.8,"()-Prostaglandin",0.2174581298429
50,12.3,"()-Prostaglandin",0.888488646956442
51,11.5,"()-Prostaglandin",-0.0342421831840573
52,11.2,"()-Prostaglandin",-0.0256251937603097
53,10.8,"()-Prostaglandin",-0.154677165219952
54,10.4,"()-Prostaglandin",0.0940302446345328
55,10.2,"()-Prostaglandin",-0.0422488574396055
56,10,"()-Prostaglandin",0.581030844519341
57,9.7,"()-Prostaglandin",0.39144819693269
58,9.3,"()-Prostaglandin",0.216707591448922
59,9.1,"()-Prostaglandin",-0.0276049659667339
60,8.9,"()-Prostaglandin",-0.111764768813348
61,8.6,"()-Prostaglandin",0.76602202886821
62,8.5,"()-Prostaglandin",0.483997096380463
63,8.3,"()-Prostaglandin",0.896823086418769
64,8.1,"()-Prostaglandin",-0.864359450801764
65,7.9,"()-Prostaglandin",-0.00680109111809064
66,7.7,"()-Prostaglandin",0.417317259899479
67,7.6,"()-Prostaglandin",-0.838778131535616
68,7.5,"()-Prostaglandin",0.65402839412406
69,7.5,"()-Prostaglandin",0.202941216518849
70,7.5,"()-Prostaglandin",0.0731722276423301
71,7.5,"()-Prostaglandin",0.633783776746132
72,7.7,"()-Prostaglandin",-0.940910429291899
73,7.9,"()-Prostaglandin",1.2466465999284
74,8,"()-Prostaglandin",0.169174453251641
75,8,"()-Prostaglandin",0.54011819740587
76,7.8,"()-Prostaglandin",-1.08637362566405
77,7.7,"()-Prostaglandin",0.290953578629618
78,7.6,"()-Prostaglandin",0.48793788098553
79,7.6,"()-Prostaglandin",0.180738482912401
80,7.6,"()-Prostaglandin",0.113114628875984
81,7.6,"()-Prostaglandin",0.481241098916369
82,15,"()-Prostaglandin",0.593441071032049
83,34.3,"()-Prostaglandin",0.549756186646494
84,34.4,"()-Prostaglandin",0.847606535168199
85,34.4,"()-Prostaglandin",0.422042258727891
86,34.4,"()-Prostaglandin",0.303068341740372
87,34.7,"()-Prostaglandin",1.1916257379236
88,34.3,"()-Prostaglandin",-0.689901713255681
89,34.5,"()-Prostaglandin",0.380108542522602
90,34.3,"()-Prostaglandin",0.698639128379723
91,34.7,"()-Prostaglandin",0.38851305291168
92,34.7,"()-Prostaglandin",1.00015823704298
93,33.8,"()-Prostaglandin",0.334837469474939
94,33.4,"()-Prostaglandin",0.49475573701221
95,33.5,"()-Prostaglandin",0.042990087356055
96,33.3,"()-Prostaglandin",0.500906121308592
97,35,"()-Prostaglandin",0.718019586588989
98,35.7,"()-Prostaglandin",0.374824515402966
99,34.7,"()-Prostaglandin",0.524371332683462
100,34.2,"()-Prostaglandin",-0.974612284005807
1,35.2,"Gemfibrozil",0.347338738322642
2,34.7,"Gemfibrozil",0.312222433687
3,35,"Gemfibrozil",0.51656576651432
4,30.9,"Gemfibrozil",0.567942529445524
5,24.3,"Gemfibrozil",0.346594641647441
6,18.1,"Gemfibrozil",0.243376751868512
7,13,"Gemfibrozil",0.589168884486836
8,10.7,"Gemfibrozil",-2.17781305221526
9,10,"Gemfibrozil",0.366446576060699
10,9.3,"Gemfibrozil",0.217747700616109
11,8.9,"Gemfibrozil",0.742494166692543
12,8.8,"Gemfibrozil",-0.0599958675791976
13,8.7,"Gemfibrozil",0.395900242578496
14,8.7,"Gemfibrozil",0.363813374584172
15,8.6,"Gemfibrozil",0.19504199523841
16,8.6,"Gemfibrozil",0.732268077451477
17,8.8,"Gemfibrozil",-0.222310505230776
18,9,"Gemfibrozil",0.412329422862365
19,9.2,"Gemfibrozil",0.195480711342333
20,9.4,"Gemfibrozil",-0.792126151558991
21,9.7,"Gemfibrozil",0.437371124812141
22,10,"Gemfibrozil",-0.460116101439064
23,10,"Gemfibrozil",0.207115283777647
24,9.9,"Gemfibrozil",-0.166282669780442
25,9.9,"Gemfibrozil",0.200344862078019
26,10.1,"Gemfibrozil",-0.456496162969253
27,10.5,"Gemfibrozil",0.299785686786121
28,11.6,"Gemfibrozil",-0.182490200317994
29,30.9,"Gemfibrozil",0.452605259736415
30,34.4,"Gemfibrozil",0.654569955794054
31,34.9,"Gemfibrozil",1.14368018587204
32,34.5,"Gemfibrozil",-0.290132155163577
33,34.2,"Gemfibrozil",0.17126971646499
34,34.5,"Gemfibrozil",0.609220362369019
35,33.9,"Gemfibrozil",0.458600784614892
36,34.1,"Gemfibrozil",0.583673616235714
37,34.1,"Gemfibrozil",0.555889647757367
38,34.4,"Gemfibrozil",0.644874802948527
39,33.9,"Gemfibrozil",0.681229303356682
40,33.7,"Gemfibrozil",0.50640314433941
41,33.5,"Gemfibrozil",0.977553623220049
42,33.5,"Gemfibrozil",0.0758131300882501
43,34.1,"Gemfibrozil",0.918886226803932
44,33.9,"Gemfibrozil",0.0375487298300322
45,32.3,"Gemfibrozil",-0.39302451917999
46,28.6,"Gemfibrozil",-0.460909142517624
47,22.5,"Gemfibrozil",0.60120579413891
48,15.6,"Gemfibrozil",-0.178112748046278
49,12.8,"Gemfibrozil",0.177647385878971
50,12.3,"Gemfibrozil",0.0135638911916066
51,11.5,"Gemfibrozil",0.244038360693554
52,11.2,"Gemfibrozil",0.166556308239583
53,10.8,"Gemfibrozil",-0.891449455814141
54,10.4,"Gemfibrozil",-0.5091776727961
55,10.2,"Gemfibrozil",-0.0952559193560444
56,10,"Gemfibrozil",-0.475540725064417
57,9.7,"Gemfibrozil",1.99220284234397
58,9.3,"Gemfibrozil",-1.18726624607982
59,9.1,"Gemfibrozil",1.5693380044503
60,8.9,"Gemfibrozil",0.431860296743972
61,8.6,"Gemfibrozil",0.379311144231332
62,8.5,"Gemfibrozil",0.731525936945917
63,8.3,"Gemfibrozil",0.556575875411598
64,8.1,"Gemfibrozil",-1.41496115994491
65,7.9,"Gemfibrozil",-0.373393025586283
66,7.7,"Gemfibrozil",0.369395483874419
67,7.6,"Gemfibrozil",1.09848008331957
68,7.5,"Gemfibrozil",-0.359098369251194
69,7.5,"Gemfibrozil",-1.70092228692615
70,7.5,"Gemfibrozil",0.212119106316142
71,7.5,"Gemfibrozil",0.808923684997768
72,7.7,"Gemfibrozil",0.712387969443235
73,7.9,"Gemfibrozil",0.0374447093448965
74,8,"Gemfibrozil",0.0635201476101911
75,8,"Gemfibrozil",0.992578446757216
76,7.8,"Gemfibrozil",-0.999918564699145
77,7.7,"Gemfibrozil",0.696597086360065
78,7.6,"Gemfibrozil",-0.00770430742279044
79,7.6,"Gemfibrozil",0.0798683232910122
80,7.6,"Gemfibrozil",-0.674496875881795
81,7.6,"Gemfibrozil",-0.308796642445296
82,15,"Gemfibrozil",1.13731068202819
83,34.3,"Gemfibrozil",1.72957055947645
84,34.4,"Gemfibrozil",0.407794605003592
85,34.4,"Gemfibrozil",1.08588409869707
86,34.4,"Gemfibrozil",-0.0512083248248314
87,34.7,"Gemfibrozil",0.24889926566852
88,34.3,"Gemfibrozil",0.169435190213269
89,34.5,"Gemfibrozil",0.810824021199023
90,34.3,"Gemfibrozil",0.263520827226881
91,34.7,"Gemfibrozil",1.18802940579718
92,34.7,"Gemfibrozil",0.506526890513644
93,33.8,"Gemfibrozil",2.21262179946238
94,33.4,"Gemfibrozil",0.131775998539839
95,33.5,"Gemfibrozil",0.159064505955529
96,33.3,"Gemfibrozil",-0.21530027713764
97,35,"Gemfibrozil",1.09558347622117
98,35.7,"Gemfibrozil",0.324217502160696
99,34.7,"Gemfibrozil",0.244172820660003
100,34.2,"Gemfibrozil",-1.06394134631579
1,35.2,"2-Methylaminoadenosine",-0.538450367185806
2,34.7,"2-Methylaminoadenosine",0.167732735262383
3,35,"2-Methylaminoadenosine",0.881801025341618
4,30.9,"2-Methylaminoadenosine",0.554823228584613
5,24.3,"2-Methylaminoadenosine",0.794770281441887
6,18.1,"2-Methylaminoadenosine",0.348633223384623
7,13,"2-Methylaminoadenosine",0.664011613704588
8,10.7,"2-Methylaminoadenosine",-1.56557161715845
9,10,"2-Methylaminoadenosine",0.464794636688617
10,9.3,"2-Methylaminoadenosine",-0.045678218071928
11,8.9,"2-Methylaminoadenosine",0.0590682346219063
12,8.8,"2-Methylaminoadenosine",0.15836874878206
13,8.7,"2-Methylaminoadenosine",0.330932598858715
14,8.7,"2-Methylaminoadenosine",0.0509686075702638
15,8.6,"2-Methylaminoadenosine",0.227264919958591
16,8.6,"2-Methylaminoadenosine",0.621950557980506
17,8.8,"2-Methylaminoadenosine",0.266303415220299
18,9,"2-Methylaminoadenosine",-0.0193946872049577
19,9.2,"2-Methylaminoadenosine",0.783247830762589
20,9.4,"2-Methylaminoadenosine",0.923878998383995
21,9.7,"2-Methylaminoadenosine",-0.12755287862058
22,10,"2-Methylaminoadenosine",0.0718943575237374
23,10,"2-Methylaminoadenosine",0.0216817417666938
24,9.9,"2-Methylaminoadenosine",0.0260026679730676
25,9.9,"2-Methylaminoadenosine",0.262074907568763
26,10.1,"2-Methylaminoadenosine",0.270401113037286
27,10.5,"2-Methylaminoadenosine",0.44986330144786
28,11.6,"2-Methylaminoadenosine",0.699804349286966
29,30.9,"2-Methylaminoadenosine",0.520247404449416
30,34.4,"2-Methylaminoadenosine",0.264102575957037
31,34.9,"2-Methylaminoadenosine",1.3005773432395
32,34.5,"2-Methylaminoadenosine",0.84203074897545
33,34.2,"2-Methylaminoadenosine",0.039127492210097
34,34.5,"2-Methylaminoadenosine",0.177652228323179
35,33.9,"2-Methylaminoadenosine",0.247247978557602
36,34.1,"2-Methylaminoadenosine",-0.0837281485018551
37,34.1,"2-Methylaminoadenosine",0.5604779474227
38,34.4,"2-Methylaminoadenosine",0.664512930941737
39,33.9,"2-Methylaminoadenosine",0.66786704928751
40,33.7,"2-Methylaminoadenosine",0.411055581754851
41,33.5,"2-Methylaminoadenosine",0.670610036418625
42,33.5,"2-Methylaminoadenosine",0.259092328612674
43,34.1,"2-Methylaminoadenosine",1.13062925054101
44,33.9,"2-Methylaminoadenosine",1.49715179985935
45,32.3,"2-Methylaminoadenosine",0.00814618047579457
46,28.6,"2-Methylaminoadenosine",0.312874062571484
47,22.5,"2-Methylaminoadenosine",0.159253873417866
48,15.6,"2-Methylaminoadenosine",0.00900256592692115
49,12.8,"2-Methylaminoadenosine",0.634488699535765
50,12.3,"2-Methylaminoadenosine",0.63624639351724
51,11.5,"2-Methylaminoadenosine",0.266028590595389
52,11.2,"2-Methylaminoadenosine",0.473688252712364
53,10.8,"2-Methylaminoadenosine",0.235087473678358
54,10.4,"2-Methylaminoadenosine",0.130657665266801
55,10.2,"2-Methylaminoadenosine",0.793647854905615
56,10,"2-Methylaminoadenosine",1.13266695624515
57,9.7,"2-Methylaminoadenosine",0.0419761625351079
58,9.3,"2-Methylaminoadenosine",0.0918909570388076
59,9.1,"2-Methylaminoadenosine",0.466108403092122
60,8.9,"2-Methylaminoadenosine",-0.00837026084012549
61,8.6,"2-Methylaminoadenosine",0.12374809641246
62,8.5,"2-Methylaminoadenosine",0.207812865217281
63,8.3,"2-Methylaminoadenosine",0.491191599110078
64,8.1,"2-Methylaminoadenosine",-1.2321311384993
65,7.9,"2-Methylaminoadenosine",-0.0904029564489428
66,7.7,"2-Methylaminoadenosine",0.190680223323571
67,7.6,"2-Methylaminoadenosine",0.469705855188303
68,7.5,"2-Methylaminoadenosine",0.204045181029675
69,7.5,"2-Methylaminoadenosine",0.344500229253984
70,7.5,"2-Methylaminoadenosine",-0.106349054460988
71,7.5,"2-Methylaminoadenosine",0.285893567982488
72,7.7,"2-Methylaminoadenosine",0.296075478731403
73,7.9,"2-Methylaminoadenosine",-0.0476199403451524
74,8,"2-Methylaminoadenosine",0.391824322382921
75,8,"2-Methylaminoadenosine",-0.351155931246239
76,7.8,"2-Methylaminoadenosine",-0.768758620711694
77,7.7,"2-Methylaminoadenosine",0.166781853159819
78,7.6,"2-Methylaminoadenosine",-0.306837718855104
79,7.6,"2-Methylaminoadenosine",0.365854112720502
80,7.6,"2-Methylaminoadenosine",0.137052914998973
81,7.6,"2-Methylaminoadenosine",0.132476389373546
82,15,"2-Methylaminoadenosine",0.239686862035215
83,34.3,"2-Methylaminoadenosine",0.562841263147769
84,34.4,"2-Methylaminoadenosine",0.0896086244763298
85,34.4,"2-Methylaminoadenosine",-0.0118857093219084
86,34.4,"2-Methylaminoadenosine",0.426487168131024
87,34.7,"2-Methylaminoadenosine",0.898829677532236
88,34.3,"2-Methylaminoadenosine",-1.41169483150436
89,34.5,"2-Methylaminoadenosine",-0.402471551371033
90,34.3,"2-Methylaminoadenosine",0.491985556529818
91,34.7,"2-Methylaminoadenosine",0.565113100152731
92,34.7,"2-Methylaminoadenosine",0.220508432140291
93,33.8,"2-Methylaminoadenosine",-0.079151490641485
94,33.4,"2-Methylaminoadenosine",0.770973321750907
95,33.5,"2-Methylaminoadenosine",0.487281002116454
96,33.3,"2-Methylaminoadenosine",0.57059862176444
97,35,"2-Methylaminoadenosine",0.569556690641428
98,35.7,"2-Methylaminoadenosine",0.0295018637742076
99,34.7,"2-Methylaminoadenosine",0.409500344891354
100,34.2,"2-Methylaminoadenosine",-0.708758450823028
1,35.2,"2-Pyrrolidone",0.46567862278901
2,34.7,"2-Pyrrolidone",0.570795395337259
3,35,"2-Pyrrolidone",0.248655750213772
4,30.9,"2-Pyrrolidone",0.311966524633939
5,24.3,"2-Pyrrolidone",0.619583378951942
6,18.1,"2-Pyrrolidone",0.380512343880907
7,13,"2-Pyrrolidone",0.273619258718337
8,10.7,"2-Pyrrolidone",-1.87544631605906
9,10,"2-Pyrrolidone",0.35517688235125
10,9.3,"2-Pyrrolidone",0.414610703351351
11,8.9,"2-Pyrrolidone",0.275372365469867
12,8.8,"2-Pyrrolidone",0.32445383608569
13,8.7,"2-Pyrrolidone",0.280216809545721
14,8.7,"2-Pyrrolidone",0.430010014335765
15,8.6,"2-Pyrrolidone",0.299227249151916
16,8.6,"2-Pyrrolidone",0.245499669658466
17,8.8,"2-Pyrrolidone",0.3312083164764
18,9,"2-Pyrrolidone",0.282127034044204
19,9.2,"2-Pyrrolidone",0.332276354127172
20,9.4,"2-Pyrrolidone",1.38712074774144
21,9.7,"2-Pyrrolidone",-0.289044989908828
22,10,"2-Pyrrolidone",0.351193426580106
23,10,"2-Pyrrolidone",0.476875694701792
24,9.9,"2-Pyrrolidone",0.553829982193865
25,9.9,"2-Pyrrolidone",0.224403916201284
26,10.1,"2-Pyrrolidone",0.784369844760421
27,10.5,"2-Pyrrolidone",0.587899449287499
28,11.6,"2-Pyrrolidone",0.228173372172617
29,30.9,"2-Pyrrolidone",0.0940784923266771
30,34.4,"2-Pyrrolidone",0.633350153851404
31,34.9,"2-Pyrrolidone",1.05765163904854
32,34.5,"2-Pyrrolidone",1.43687621837003
33,34.2,"2-Pyrrolidone",0.350616799503185
34,34.5,"2-Pyrrolidone",0.172638289646441
35,33.9,"2-Pyrrolidone",0.498446843191445
36,34.1,"2-Pyrrolidone",0.308737775311877
37,34.1,"2-Pyrrolidone",1.30002291174071
38,34.4,"2-Pyrrolidone",1.00086409235098
39,33.9,"2-Pyrrolidone",0.718865488366774
40,33.7,"2-Pyrrolidone",0.327707555706126
41,33.5,"2-Pyrrolidone",-2.72975274502931
42,33.5,"2-Pyrrolidone",0.831519320832438
43,34.1,"2-Pyrrolidone",1.14135823934032
44,33.9,"2-Pyrrolidone",1.39588216738942
45,32.3,"2-Pyrrolidone",-0.0366846847501772
46,28.6,"2-Pyrrolidone",0.172583972992845
47,22.5,"2-Pyrrolidone",-0.273067188060233
48,15.6,"2-Pyrrolidone",0.402450953952762
49,12.8,"2-Pyrrolidone",0.563009364539387
50,12.3,"2-Pyrrolidone",0.450061126118536
51,11.5,"2-Pyrrolidone",-0.0658574085020994
52,11.2,"2-Pyrrolidone",0.0428213602257612
53,10.8,"2-Pyrrolidone",-0.192583262498533
54,10.4,"2-Pyrrolidone",-0.578351072700385
55,10.2,"2-Pyrrolidone",0.509143471466888
56,10,"2-Pyrrolidone",0.386123552648853
57,9.7,"2-Pyrrolidone",-0.188999172266515
58,9.3,"2-Pyrrolidone",-0.27324203072012
59,9.1,"2-Pyrrolidone",0.150596301878364
60,8.9,"2-Pyrrolidone",0.121578496760328
61,8.6,"2-Pyrrolidone",0.164807186728881
62,8.5,"2-Pyrrolidone",-0.180836409974559
63,8.3,"2-Pyrrolidone",-0.228061224112264
64,8.1,"2-Pyrrolidone",-1.55210069089973
65,7.9,"2-Pyrrolidone",0.425497221776159
66,7.7,"2-Pyrrolidone",0.403303530018738
67,7.6,"2-Pyrrolidone",1.08194531002198
68,7.5,"2-Pyrrolidone",0.439509580370258
69,7.5,"2-Pyrrolidone",-0.0345717728206612
70,7.5,"2-Pyrrolidone",0.0776958919312181
71,7.5,"2-Pyrrolidone",0.448539886205252
72,7.7,"2-Pyrrolidone",0.0938145896863456
73,7.9,"2-Pyrrolidone",0.0305754200384715
74,8,"2-Pyrrolidone",0.236480672960756
75,8,"2-Pyrrolidone",0.203953236593757
76,7.8,"2-Pyrrolidone",-0.990690025373062
77,7.7,"2-Pyrrolidone",0.350300218723109
78,7.6,"2-Pyrrolidone",0.561920910374402
79,7.6,"2-Pyrrolidone",0.84196725519447
80,7.6,"2-Pyrrolidone",0.385066807742392
81,7.6,"2-Pyrrolidone",0.0299607899687587
82,15,"2-Pyrrolidone",0.223357132501259
83,34.3,"2-Pyrrolidone",0.671259401935236
84,34.4,"2-Pyrrolidone",0.940684490386503
85,34.4,"2-Pyrrolidone",0.543828181130607
86,34.4,"2-Pyrrolidone",0.648252165638226
87,34.7,"2-Pyrrolidone",0.435549448969727
88,34.3,"2-Pyrrolidone",-3.41547554241675
89,34.5,"2-Pyrrolidone",0.791301200239369
90,34.3,"2-Pyrrolidone",1.0321899126168
91,34.7,"2-Pyrrolidone",0.758897783823186
92,34.7,"2-Pyrrolidone",0.806369164079345
93,33.8,"2-Pyrrolidone",0.181943385658043
94,33.4,"2-Pyrrolidone",0.217119681986445
95,33.5,"2-Pyrrolidone",0.405200038261775
96,33.3,"2-Pyrrolidone",0.137282824960547
97,35,"2-Pyrrolidone",0.200452155076925
98,35.7,"2-Pyrrolidone",-0.384544774587907
