"","Metabolite","Max_Correlation","mean_top5","min_top5","Lag","ci_lower","ci_upper","significant","Phase_deg","Phase_rad","Timing","Amplitude"
"554","362.15552/3.381",0.30402440132296,0.285880398852825,0.259916972324617,1,-0.23680783955593,0.23723901226937,TRUE,6.92307692307692,0.120830486676531,"Synchronous",2.4532151070356
"555","220.04848/3.86",0.30401363511481,0.295348615633074,0.280195149465413,21,-0.236352352723672,0.243068228018822,TRUE,145.384615384615,2.53744022020714,"After Tb",1.69008738431095
"556","(1r,2r,3s,6s,7r,9s,10s,11s,13r,14r)-11-(1-Hydroxy-2-Propanyl)-3,7,10-Trimethyl-15-Oxapentacyclo7.5.1.01,6.07,13.010,14pentadecane-2,6,9,11,13,14-Hexol",0.303881137462338,0.290228522447397,0.281555800571959,-20,-0.235125079437294,0.230050396919267,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.03374308725823
"557","273.1577/3.98",0.303141850328021,0.281684246793186,0.260499216186897,-20,-0.224906236383401,0.234768289332151,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.32729967703397
"558","Eplerenone",0.30217806584276,0.287662287706409,0.270763780295889,-17,-0.226592025142995,0.224115477629848,TRUE,242.307692307692,4.22906703367857,"Precedes Tb",1.56113593361692
"559","Tetrahydrofuran",0.301616241090905,0.280621657307876,0.263930946538319,-20,-0.229234144434681,0.224298598838789,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.01863067513959
"560","252.13382/6.86",0.300900530917041,0.294869112946044,0.283541960216092,-2,-0.231011651052466,0.211427001632308,TRUE,346.153846153846,6.04152433382653,"Synchronous",2.12892272369072
"561","4-Ethylguaiacol",0.300666785810012,0.2842791010485,0.259590535302631,0,-0.215159084460225,0.228138441481572,TRUE,0,0,"Synchronous",2.86492295358312
"562","10-Oxo-8-Decenoic Acid",0.300339167010933,0.28887923497361,0.28003011184574,-20,-0.233187110886197,0.236962078223489,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.61020655888988
"563","L-Pyroglutamic Acid",0.300255460505023,0.287464847128918,0.27167327161103,-3,-0.240231204647797,0.242240426604944,TRUE,339.230769230769,5.92069384714999,"Precedes Tb",2.01185020508141
"564","Decyl Î-D-Threo-Hexopyranosid",0.300239325388041,0.272772858117609,0.259819358715535,22,-0.23867361317961,0.238290501091728,TRUE,152.307692307692,2.65827070688367,"After Tb",1.50692755631294
"565","238.95943/0.816",0.300066796460359,0.281522137927609,0.256770650325943,21,-0.232364356857738,0.23562832895128,TRUE,145.384615384615,2.53744022020714,"After Tb",1.37292415234563
"566","286.14172/4.003",0.298821454549767,0.292394487798549,0.280224339144378,24,-0.231277206196569,0.22611706836643,TRUE,166.153846153846,2.89993168023673,"After Tb",1.55666648546291
"567","477.83701/0.892",0.298663857574727,0.277868023523373,0.255535626315897,2,-0.230184133642437,0.227301463705719,TRUE,13.8461538461538,0.241660973353061,"Synchronous",1.55595656311909
"568","Np-020400",0.298527154452805,0.255926829195828,0.232717677385272,-18,-0.225764003568273,0.231151511947072,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",1.87085366644638
"569","Sinapyl Alcohol",0.298500273504056,0.277215202887341,0.261950894075574,-20,-0.235824304711314,0.236479400131808,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.75023573513865
"570","Lucanthone",0.298385258169564,0.269403114985216,0.25902422652836,-20,-0.22054990201097,0.217810325333237,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.53598766181021
"571","Myristoleic Acid",0.298138853755094,0.278186942820496,0.259626444389813,0,-0.205580350418142,0.228382562092594,TRUE,0,0,"Synchronous",3.46523556767967
"572","(2z)-N-(3-Aminopropyl)-N-4-(3-Aminopropyl)Aminobutyl-3-(4-Hydroxy-3,5-Dimethoxyphenyl)Acrylamide",0.297665445358444,0.282814941800548,0.271959015001834,-18,-0.22593088281348,0.225088640211689,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",2.10456684125882
"573","286.08199/4.932",0.297571461242765,0.290898230559386,0.283155353759875,9,-0.231555599617489,0.236333900291776,TRUE,62.3076923076923,1.08747438008877,"After Tb",1.7309560453719
"574","633.6533/0.901",0.297559058091066,0.259103621135106,0.228617994366433,0,-0.233521701306829,0.226981195708964,TRUE,0,0,"Synchronous",1.70642715857436
"575","Nylon Cyclic Dimer",0.296932311906514,0.283980319207043,0.269672127686581,-16,-0.234113364120624,0.229501731811552,TRUE,249.230769230769,4.3498975203551,"Precedes Tb",2.27500410207106
"576","317.18396/7.351",0.295567594909834,0.282853152470216,0.270328359520953,-18,-0.224126858667848,0.212328359116894,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",1.55205093088231
"577","(+)-Castanospermine",0.295444584853635,0.272890225436099,0.245558492112904,1,-0.234780316261353,0.229281706367642,TRUE,6.92307692307692,0.120830486676531,"Synchronous",2.07519806364998
"578","5-Methylbenzimidazole",0.295281772723637,0.279397598900145,0.258473047976614,-20,-0.230663432461786,0.233030411854614,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.75046000317931
"579","323.19457/5.31",0.294665478197676,0.272910911165058,0.262356111385103,-1,-0.222486643572238,0.218686917605196,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.49887827040191
"580","()-Prostaglandin",0.293655494635017,0.269340551344434,0.239245911963233,-1,-0.226356077340143,0.216577422348803,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.71544319665145
"581","13-Kode",0.293615295088572,0.272263638211434,0.25633173791617,-1,-0.231381647846587,0.221780913657763,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.69602907168167
"582","306.10807/6.672",0.293519593400349,0.267347246340757,0.22352430561967,-18,-0.226174880669571,0.218953411759907,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",1.58503428640899
"583","Hexylresorcinol",0.293199324223168,0.26345420254392,0.243705299333365,-7,-0.233007792820647,0.239322794670794,TRUE,311.538461538462,5.43737190044387,"Precedes Tb",1.97631426056368
"584","345.21532/6.977",0.292605650745774,0.281496717493156,0.27180840822288,1,-0.230923580406388,0.229434898620395,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.47757158573949
"585","2-Isobutyl-3-Methoxypyrazine",0.292028873924658,0.275560271930677,0.256456831496848,-15,-0.225008171689624,0.217686109457462,TRUE,256.153846153846,4.47072800703163,"Precedes Tb",3.37751248116368
"586","Paracetamol",0.291633907773972,0.277675234697258,0.271779921677398,-25,-0.238620976524848,0.226974693951908,TRUE,186.923076923077,3.26242314026632,"Precedes Tb",1.80275454231706
"587","Triethylene Glycol Monomethyl Ether",0.290342608904048,0.275864558898156,0.261762044958984,-17,-0.237004454152063,0.234113443239807,TRUE,242.307692307692,4.22906703367857,"Precedes Tb",1.73378154455685
"588","2-Methylbutyrylcarnitine",0.289853947592954,0.282315267905989,0.273517540041352,-20,-0.225072923810232,0.227469945036476,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.43872685549437
"589","262.2145/11.476",0.289249474437213,0.280485078997408,0.271450386130024,-23,-0.232954394690834,0.238902661691923,TRUE,200.769230769231,3.50408411361938,"Precedes Tb",1.88099721878493
"590","307.19961/5.066",0.288935514345936,0.267040046244248,0.237883579098377,-18,-0.230153356403122,0.234768670859988,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",1.97420149482136
"591","607.3785/4.969",0.288795253856975,0.284604621088929,0.276674442272517,3,-0.224879289575543,0.228938354041491,TRUE,20.7692307692308,0.362491460029592,"After Tb",3.66921845379951
"592","252.15736/3.477",0.287410008792186,0.272673968256202,0.264693590762255,-17,-0.227046598862491,0.224444038831061,TRUE,242.307692307692,4.22906703367857,"Precedes Tb",1.88787515531842
"593","287.17342/4.231",0.287346421317835,0.270084283563512,0.253214135804962,20,-0.226933365645181,0.22860889959947,TRUE,138.461538461538,2.41660973353061,"After Tb",1.26635622094879
"594","291.16822/2.541",0.287160328090478,0.272290625315568,0.256308821611045,1,-0.233600860715513,0.237450165383968,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.5355890129772
"595","310.13932/9.026",0.286748288708071,0.266782952624221,0.255674559639162,-1,-0.227333228904739,0.219707104036699,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.37245790735133
"596","396.17625/7.829",0.286587553627709,0.279821556453655,0.269079189409564,-24,-0.210824916967423,0.231721956927882,TRUE,193.846153846154,3.38325362694285,"Precedes Tb",3.35593419535376
"597","222.08689/3.944",0.286514345844809,0.275352684151821,0.270204624332397,24,-0.227456272914928,0.226130728865616,TRUE,166.153846153846,2.89993168023673,"After Tb",1.43163741176933
"598","Np-020515",0.28608422541163,0.282666132719247,0.279707228197971,21,-0.231722075458784,0.230656791209695,TRUE,145.384615384615,2.53744022020714,"After Tb",1.24831228864758
"599","568.30769/4.765",0.284490950636794,0.259952138464033,0.239733742162924,-4,-0.21854565167692,0.223001846043888,TRUE,332.307692307692,5.79986336047346,"Precedes Tb",2.80857353818171
"600","327.20472/5.094",0.283919139230358,0.260777125829951,0.23090989391647,0,-0.225677181262665,0.22371550235746,TRUE,0,0,"Synchronous",1.61157560737007
"601","434.3259/11.26",0.283528673475769,0.268180015780054,0.255601138802254,-18,-0.218250598116719,0.216944350100488,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",1.71755997157994
"602","411.2009/7.08",0.283400603783984,0.268214156413276,0.25462477846766,8,-0.221401093531864,0.245917728487636,TRUE,55.3846153846154,0.966643893412244,"After Tb",2.88748558366725
"603","440.20244/11.251",0.283247815335541,0.271032760305307,0.254050764204898,-20,-0.224799701638061,0.218120042370282,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.18206218578945
"604","347.19465/4.769",0.283067880081369,0.265811906824138,0.255867567709308,28,-0.233390338841024,0.231830247215628,TRUE,193.846153846154,3.38325362694285,"Precedes Tb",1.80269478419043
"605","381.9507/1.518",0.282807484649993,0.266013594256024,0.23161046160986,1,-0.239185001716392,0.230307084234786,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.72258163931725
"606","247.17843/3.387",0.282396340605068,0.260740305352872,0.234987290120131,2,-0.233853858619227,0.2320245480412,TRUE,13.8461538461538,0.241660973353061,"Synchronous",1.55401624354879
"607","232.07122/6.53",0.282350642618635,0.262183819258339,0.245755940832197,-20,-0.237422814222608,0.239305393407806,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.82792611219532
"608","305.1839/4.591",0.282244374776491,0.266801973337314,0.249508702919872,-20,-0.230004873827742,0.231454813074939,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.23430499279424
"609","N-(2,6,10,14-Tetramethylpentadecanoyl)Glycine",0.282032835186711,0.268263977616272,0.256106952447276,8,-0.224794715472353,0.215738108076282,TRUE,55.3846153846154,0.966643893412244,"After Tb",1.49268778290715
"610","207.14713/3.48",0.281963831329019,0.259054633799529,0.224520399521383,20,-0.21632573789828,0.218730889477505,TRUE,138.461538461538,2.41660973353061,"After Tb",1.85799259664021
"611","273.15769/3.877",0.281616255236113,0.271511523814789,0.256444546097466,21,-0.22841834089626,0.222970638953584,TRUE,145.384615384615,2.53744022020714,"After Tb",1.84121784764511
"612","232.17877/4.24",0.28159595105372,0.257342146787517,0.237611229428962,2,-0.218961639301262,0.231836275688962,TRUE,13.8461538461538,0.241660973353061,"Synchronous",3.04239243822482
"613","389.26809/11.759",0.280993228931374,0.265748598446649,0.253607461245501,-1,-0.219813472709455,0.217021194053185,TRUE,353.076923076923,6.16235482050306,"Synchronous",2.06422594336096
"614","(R)-3-Hydroxybutyrylcarnitine",0.280745628394671,0.269704276758621,0.258008858141884,4,-0.231089140954654,0.232964631590561,TRUE,27.6923076923077,0.483321946706122,"After Tb",1.46349920024244
"615","317.18394/8.195",0.280239544944039,0.257962656158311,0.236349363948331,-18,-0.227691084222236,0.221376276078713,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",1.64011127338289
"616","(2s)-3-Hydroxy-1,2-Propanediyl Dibutanoate",0.280016830293191,0.258570287238612,0.239107986755744,-1,-0.230582683052884,0.229427391432102,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.91921322348924
"617",".Alpha.-Aminoadipic Acid",0.279674348482006,0.260438611708258,0.239741538362163,-1,-0.236969537507908,0.237770978442486,TRUE,353.076923076923,6.16235482050306,"Synchronous",2.62294076417505
"618","351.18961/5.351",0.279017553559086,0.273529237218727,0.265540643575905,19,-0.234249391545291,0.228371704463204,TRUE,131.538461538462,2.29577924685408,"After Tb",1.57422722533643
"619","339.24242/13.129",0.278980910914895,0.25771550183757,0.235203510792745,-1,-0.228597092780608,0.229507089226717,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.90019330192414
"620","431.23098/11.413",0.278695112377045,0.262399072363986,0.24706630852777,-17,-0.227266037261107,0.224279665555723,TRUE,242.307692307692,4.22906703367857,"Precedes Tb",1.54582861363854
"621","157.14676/1.341",0.278108180555783,0.270583005669816,0.260849373814447,-25,-0.237490024020229,0.240103997333695,TRUE,186.923076923077,3.26242314026632,"Precedes Tb",2.82812922601362
"622","353.27791/12.467",0.276177797584335,0.254779849217946,0.231280524237017,3,-0.230989801600239,0.230071823547558,TRUE,20.7692307692308,0.362491460029592,"After Tb",1.02934312782813
"623","Methylphenobarbital",0.275990876107026,0.259395784749435,0.245522028721342,26,-0.234013373307864,0.228827427933212,TRUE,180,3.14159265358979,"Precedes Tb",1.7660606537918
"624","Np-014287",0.275958005061482,0.250631555389387,0.215044166315867,-1,-0.222833533927692,0.207961950968424,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.42680846635321
"625","231.18349/8.384",0.275357287669944,0.266913649357267,0.259517048871177,-25,-0.22972995501081,0.22657961829411,TRUE,186.923076923077,3.26242314026632,"Precedes Tb",2.30712432104657
"626","Vnh",0.275322165370678,0.257415168896286,0.23327899226336,-1,-0.216326352581583,0.199812135413623,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.78049144537559
"627","260.21009/6.319",0.275118515121281,0.257627493698046,0.237772666725243,7,-0.229673640851085,0.230263173918853,TRUE,48.4615384615385,0.845813406735713,"After Tb",1.75868304770276
"628","288.08218/2.39",0.275066272511175,0.256224396929605,0.240598121076858,2,-0.235854576624344,0.236975945310895,TRUE,13.8461538461538,0.241660973353061,"Synchronous",1.89839585662436
"629","Mhpg",0.274841948929946,0.249822763429327,0.235985401514274,-1,-0.222810892193609,0.224086398964654,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.88091814641855
"630","327.20469/7.031",0.274240398332019,0.256955835237094,0.249629937897729,-20,-0.221369036698878,0.232901610111502,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",3.02795977004332
"631","Cladinose",0.274189609424748,0.254211190910363,0.226776692330929,-15,-0.221211903728498,0.210458112419501,TRUE,256.153846153846,4.47072800703163,"Precedes Tb",2.7579872341812
"632","406.29461/9.89",0.272710841506438,0.252724895629513,0.232026925003573,-1,-0.21869155100661,0.216334792948282,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.47541664234996
"633","363.22594/5.641",0.272490116051895,0.253366559556918,0.237376106704043,1,-0.235322746053051,0.234861102237226,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.77031535678592
"634","Militarinone A",0.272234388961153,0.256367915884536,0.230364923414194,-20,-0.230520565497833,0.220941009502783,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.56921604313114
"635","Heptaethylene Glycol",0.271685466161986,0.25093286157428,0.234845213825144,-4,-0.215907674418403,0.223974866409091,TRUE,332.307692307692,5.79986336047346,"Precedes Tb",3.24659249415738
"636","397.13855/12.658",0.271602225358358,0.252373829099616,0.232879684578553,-20,-0.226475338623926,0.21744362251306,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.50627039071419
"637","3,5-Di-Tert-Butylbenzoquinone",0.271069427957616,0.256260841642156,0.235411477193426,19,-0.223360782288141,0.218088366593395,TRUE,131.538461538462,2.29577924685408,"After Tb",2.21596332334562
"638","515.27109/4.24",0.270407493648203,0.264749755183419,0.254928531172304,-3,-0.214668708584048,0.217604139283339,TRUE,339.230769230769,5.92069384714999,"Precedes Tb",2.62500844205593
"639","251.8798/0.896",0.270396237064337,0.259524014925036,0.252845688771912,-25,-0.224369533558996,0.224141954310391,TRUE,186.923076923077,3.26242314026632,"Precedes Tb",1.96291519892754
"640","335.20577/10.405",0.270336426540481,0.237197903099844,0.218723641835472,-20,-0.217722083377546,0.213038423637136,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.61792008341645
"641","434.32589/9.891",0.269660110428049,0.26517037080266,0.259743233665573,-8,-0.215887868013012,0.214514931048187,TRUE,304.615384615385,5.31654141376734,"Precedes Tb",1.63050789698039
"642","Androstenedione",0.269321581090939,0.250111131806035,0.233106799098714,-20,-0.227934284210631,0.222106545830001,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.9940332087728
"643","296.16008/6.738",0.268657332475825,0.259675385494099,0.25406985765117,2,-0.231155644324216,0.239793535126989,TRUE,13.8461538461538,0.241660973353061,"Synchronous",1.7362392647164
"644","-Glu-Ala",0.268395087175392,0.262329395518054,0.256130559065409,-3,-0.234632771387875,0.243293776052943,TRUE,339.230769230769,5.92069384714999,"Precedes Tb",2.57546679736635
"645","386.19203/6.545",0.267930051244961,0.256976768910258,0.243366311052678,2,-0.230960855606575,0.220767094360434,TRUE,13.8461538461538,0.241660973353061,"Synchronous",2.1036090449132
"646","252.13382/6.343",0.26774079337281,0.254068930814819,0.23750392671998,-1,-0.226493898462993,0.223204203943673,TRUE,353.076923076923,6.16235482050306,"Synchronous",2.00453655504769
"647","214.1682/4.886",0.267086997612338,0.254672781522776,0.242479732975595,8,-0.235280571950326,0.238421530007441,TRUE,55.3846153846154,0.966643893412244,"After Tb",2.00798880891854
"648","190.12055/3.48",0.266265908131499,0.26057322193179,0.253521612635175,-20,-0.223086740330287,0.221493528198562,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.67779946393073
"649","440.93659/1.529",0.266220739995036,0.261931757298611,0.258054588503232,12,-0.225670040432894,0.231700129875783,TRUE,83.0769230769231,1.44996584011837,"After Tb",1.47795124949636
"650","269.18392/3.477",0.265951805764854,0.257056326209572,0.246292064249693,-16,-0.225627758200164,0.230875208958489,TRUE,249.230769230769,4.3498975203551,"Precedes Tb",1.94288507275912
"651","355.10842/12.391",0.265675468787069,0.249200654506405,0.233017636335401,-18,-0.229235938192225,0.215874121302078,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",1.74033154977861
"652","278.11315/3.65",0.265215695714598,0.2585553741074,0.250987995608018,23,-0.228834852479877,0.235549254436802,TRUE,159.230769230769,2.7791011935602,"After Tb",1.76531526749322
"653","271.25118/8.489",0.264983263503735,0.257797140151834,0.251850500339547,11,-0.232753219249245,0.224792400933454,TRUE,76.1538461538461,1.32913535344184,"After Tb",1.52116019267194
"654","330.15717/15.058",0.264331742338312,0.246489464355898,0.228387758601232,-20,-0.224575901661953,0.211040632882922,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",2.24754140188165
"655","240.18779/15.061",0.263385052944114,0.24751422845257,0.230265766146851,-20,-0.227433926706672,0.218192563440642,TRUE,221.538461538462,3.86657557364898,"Precedes Tb",1.71078043174797
"656","319.16324/4.462",0.263306793210835,0.249294071900755,0.241280587120478,-18,-0.232741845545609,0.239251799963409,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",1.942321603409
"657","302.1343/5.638",0.263215467459445,0.253492014225626,0.242148479568576,-26,-0.232007304964272,0.230757501404603,TRUE,180,3.14159265358979,"Precedes Tb",2.43843964974024
"658","277.18899/2.985",0.261412087462014,0.244162933644903,0.225685854657204,2,-0.224245804315566,0.223933823043555,TRUE,13.8461538461538,0.241660973353061,"Synchronous",1.86952649812151
"659","292.16516/8.647",0.261091363481787,0.247369132203666,0.23047361408897,-4,-0.223982603653613,0.21611625936952,TRUE,332.307692307692,5.79986336047346,"Precedes Tb",1.81958312634926
"660","6-Methyl-2-Pyridinemethanol",0.260562989333999,0.248525785113812,0.227231311112213,19,-0.221749382594813,0.220640929727875,TRUE,131.538461538462,2.29577924685408,"After Tb",1.76343032363151
"661","319.19958/6.993",0.259023791368228,0.233860535359419,0.212999542729078,-1,-0.213970716601659,0.207860843782508,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.3490982657457
"662","N-Lauroylglycine",0.258072134348547,0.250136935936196,0.241057928122058,-16,-0.225287421062609,0.226307240159762,TRUE,249.230769230769,4.3498975203551,"Precedes Tb",1.63788294741179
"663","232.1076/6.583",0.258038696786234,0.247037803737687,0.237018537290171,-14,-0.232689907654846,0.226269566051639,TRUE,263.076923076923,4.59155849370816,"Precedes Tb",2.01762054646855
"664","240.18783/15.088",0.257804933294349,0.245802452958759,0.229739942203884,-18,-0.223938651685133,0.217449538988294,TRUE,235.384615384615,4.10823654700204,"Precedes Tb",1.72480647506822
"665","419.27866/12.251",0.257002825143612,0.249504664506096,0.244494246459558,-1,-0.225959918983326,0.218409089192324,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.96883808376466
"666","Np-019547",0.256175655637595,0.240009495186096,0.230183683202336,-1,-0.22421999279276,0.219660582633922,TRUE,353.076923076923,6.16235482050306,"Synchronous",1.70891108264407
"667","Traumatic Acid",0.255736845545408,0.234929625632615,0.208799605599581,-4,-0.220478975517276,0.208704739338257,TRUE,332.307692307692,5.79986336047346,"Precedes Tb",1.87811423521839
"668","277.1526/2.749",0.254635375731039,0.245564299920849,0.23086819936238,1,-0.229331014700547,0.225142712369823,TRUE,6.92307692307692,0.120830486676531,"Synchronous",1.54900295514257
"669","Tyrosol",0.251804474246443,0.237282110354037,0.227497569482712,-2,-0.223870590465255,0.226550331248671,TRUE,346.153846153846,6.04152433382653,"Synchronous",2.02462024724118
"670","298.08198/4.152",0.251627198574,0.244530566973981,0.237936735241601,-25,-0.232513291824815,0.229082984105574,TRUE,186.923076923077,3.26242314026632,"Precedes Tb",2.07257947889622
"671","458.27305/4.286",0.243140477831456,0.236480828598712,0.229698912140948,2,-0.224035829111705,0.224515215066458,TRUE,13.8461538461538,0.241660973353061,"Synchronous",2.0731819738609
"672","286.22574/6.017",0.241804193850071,0.239177150725147,0.237059395687151,-14,-0.210060837657602,0.225364370902163,TRUE,263.076923076923,4.59155849370816,"Precedes Tb",3.84337704128155
